Galaxy,R_kpc,Vobs_kms,errV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,Vbar_kms,gobs_km2s2_per_kpc,gbar_km2s2_per_kpc,log10_gobs,log10_gbar,is_outer
UGC11455,27.06,267.0,7.11,52.14,273.02,0.0,277.95413290685207,2634.478935698448,2855.0813008130076,3.420694730467546,3.4556184796542797,True
UGC11455,29.13,272.0,5.36,47.05,261.41,0.0,265.61041131702655,2539.787161002403,2421.8637349811197,3.40479732344073,3.384149704120581,True
UGC11455,31.3,274.0,5.78,45.53,250.43,0.0,254.5351956017085,2398.5942492012778,2069.9094504792333,3.3799567880943275,3.3159513473809046,True
UGC11455,33.46,259.0,5.81,50.92,239.85,0.0,245.1955727577478,2004.8117154811714,1796.7982337118947,3.302073591536128,3.2544993119975505,True
UGC11455,35.53,272.0,6.69,49.39,229.51,0.0,234.76416293804297,2082.2966507177034,1551.2021446664787,3.3185426005790695,3.190668396519446,True
UGC11455,37.7,274.0,6.39,46.04,219.93,0.0,224.69732196891002,1991.4058355437664,1339.2277586206897,3.299159775434983,3.12685444250914,True
UGC11455,39.87,272.0,5.59,49.19,212.13,0.0,217.75856584759185,1855.6308001003263,1189.3351642839227,3.268491572406003,3.0753042595700104,True
UGC11455,41.93,266.0,8.82,49.09,205.47,0.0,211.25280826535774,1687.4791318864775,1064.3393512997852,3.2272384108585657,3.027080119405971,True
UGC11557,0.33,4.0,7.9,1.71,21.94,0.0,22.006537664975834,48.484848484848484,1467.538484848485,1.6856060427780373,3.1665894990427734,False
UGC11557,0.99,17.0,8.6,2.41,47.32,0.0,47.3813307115788,291.9191919191919,2267.667171717172,2.465262648158998,3.355579312966154,False
UGC11557,1.76,33.3,7.9,-7.34,59.39,0.0,59.84185575331033,630.0511363636363,2034.6861931818182,2.79937579919849,3.3084974380927035,False
UGC11557,2.42,44.9,10.5,-10.59,70.77,0.0,71.55795553256115,833.0619834710743,2115.9260330578513,2.920677316026215,3.3255004818904235,False
UGC11557,3.19,53.0,7.9,0.97,81.19,0.0,81.19579422605582,880.564263322884,2066.6949843260186,2.944761056144397,3.3152763854813054,False
UGC11557,3.85,60.8,7.9,9.74,83.68,0.0,84.24494050089893,960.1662337662337,1843.431168831169,2.9823464290369692,3.265626926289908,False
UGC11557,4.62,69.0,7.9,11.43,87.03,0.0,87.77736496386754,1030.5194805194806,1667.7198701298703,3.013056205918385,3.2221231032118705,False
UGC11557,5.28,76.6,7.9,16.36,90.49,0.0,91.95699918983871,1111.2803030303028,1601.5321401515148,3.0458236167313957,3.2045356586728904,False
UGC11557,5.94,85.0,7.9,17.72,93.96,0.0,95.6163165992081,1216.3299663299663,1539.1380471380469,3.0850514064473917,3.1872775739715586,False
UGC11557,7.04,78.1,6.7,24.54,93.48,0.0,96.64741072579234,866.4218749999998,1326.8071022727274,2.9377294086124883,3.122807787590887,True
UGC11557,8.8,81.6,6.7,35.45,87.18,0.0,94.1119275118728,756.6545454545453,1006.4835113636364,2.8788976453575534,3.0028066644880185,True
UGC11557,10.56,84.5,6.7,33.35,79.1,0.0,85.84306902714977,676.1600378787879,697.8250473484848,2.830049499701591,2.843746553719154,True
UGC11820,0.26,16.0,5.09,-0.43,8.55,0.0,8.56080603681686,984.6153846153845,281.87461538461537,2.9932666173410314,2.4500559666315147,False
UGC11820,0.44,18.9,4.44,1.29,13.84,0.0,13.899989208628904,811.8409090909089,439.11295454545456,2.9094709318603007,2.642576249686069,False
UGC11820,0.61,25.8,3.36,1.97,18.2,0.0,18.306307656105858,1091.2131147540983,549.3785245901638,3.0379095769156934,2.7398716786843296,False
UGC11820,0.79,35.8,3.79,2.55,21.35,0.0,21.501744115303765,1622.3291139240505,585.2215189873418,3.2101389619973073,2.767320287045951,False
UGC11820,1.01,44.1,7.91,3.22,24.45,0.0,24.66112122349671,1925.5544554455448,602.149405940594,3.2845558051530346,2.779704262229726,False
UGC11820,5.26,59.65,0.98,17.11,26.68,0.0,31.69502326864582,676.449144486692,190.98374524714828,2.8302351518589823,2.2809964057300696,True
UGC11820,7.91,69.15,1.23,28.49,24.35,0.0,37.47802822988424,604.5161188369154,177.57302149178255,2.7814078853929822,2.2493769844873386,True
UGC11820,10.52,76.95,0.54,35.7,21.4,0.0,41.62271014722612,562.8614543726237,164.68155893536124,2.750401508517275,2.216644969533977,True
UGC11820,13.14,81.25,0.73,35.45,18.93,0.0,40.18765233252622,502.4020167427702,122.91076103500761,2.701051374078062,2.0895899077321256,True
UGC11820,15.82,84.45,1.31,35.37,17.02,0.0,39.25197192498741,450.80926042983566,97.39047408343868,2.653992828652397,1.988516479924643,True
UGC11914,0.28,168.0,49.7,0.42,42.14,211.56,215.7164564886045,100799.99999999999,166191.3914285714,5.003460532109506,5.220608523949317,False
UGC11914,0.37,187.0,40.2,0.61,53.98,220.85,227.35200680882497,94510.81081081081,139699.82432432432,4.975481489006003,5.145195859979432,False
UGC11914,0.47,204.0,26.9,0.79,66.33,227.4,236.8777173986612,88544.68085106384,119385.21914893617,4.9471624769160805,5.076950560969101,False
UGC11914,0.56,218.0,23.5,0.96,76.79,231.5,243.90546467842825,84864.28571428571,106231.92089285715,4.928724960203009,5.02625503449129,False
UGC11914,0.65,232.0,8.63,1.14,86.68,234.01,249.5503999195353,82806.15384615384,95808.31092307692,4.918062613138944,4.981403183728633,False
UGC11914,0.75,243.0,4.97,1.31,97.06,236.69,255.82125752173138,78732.0,87259.3544,4.896151283804924,4.940811995476899,False
UGC11914,0.84,253.0,3.65,1.48,105.9,240.47,262.76000704064535,76201.19047619047,82193.83488095237,4.881961756289754,4.914839243603371,False
UGC11914,0.93,262.0,2.86,1.66,114.28,245.03,270.37450859872126,73810.75268817204,78604.70419354839,4.868119634085556,4.895448537695459,False
UGC11914,1.03,269.0,3.8,1.83,123.11,249.19,277.9479755277955,70253.39805825242,75004.92922330096,4.846667335299644,4.875089805580167,False
UGC11914,1.12,275.0,5.39,2.0,130.64,251.82,283.6972365039885,67522.32142857142,71860.8232142857,4.829447364990344,4.856492188033867,False
UGC11914,1.21,280.0,5.01,2.17,137.79,253.43,288.4745359646151,64793.38842975207,68774.84123966942,4.811530692367988,4.83742959653442,False
UGC11914,1.3,284.0,10.0,2.33,144.6,253.93,292.2242868072399,62043.07692307692,65688.48753846154,4.792693327787239,4.817489262457466,False
UGC11914,1.41,287.0,6.59,2.5,152.47,253.45,295.78751393525727,58417.73049645391,62049.82510638298,4.766544680812605,4.792740561734187,False
UGC11914,1.5,289.0,3.56,2.66,158.56,252.44,298.1179343816806,55680.666666666664,59249.535200000006,4.745704426457414,4.772684947747678,False
UGC11914,1.59,290.0,6.13,2.82,164.36,251.04,300.07206401129713,52893.08176100629,56630.97081761006,4.72339887147746,4.753054006746026,False
UGC11914,1.68,291.0,10.2,2.97,169.88,249.18,301.59361349338946,50405.357142857145,54142.08791666667,4.702476696245951,4.733534999738931,False
UGC11914,1.78,292.0,8.61,3.12,175.7,246.75,302.92868286116453,47901.12359550562,51553.81286516853,4.680345700587942,4.712260790765352,False
UGC11914,1.87,292.0,11.2,3.26,180.66,244.32,303.8764972813791,45595.72192513369,49380.17411764706,4.658924096360337,4.693552616948688,False
UGC11914,1.96,291.0,5.15,3.39,185.38,241.92,304.7991517376648,43204.5918367347,47399.24637755102,4.635529906615338,4.675771436680986,False
UGC11914,2.05,291.0,4.92,3.5,189.88,239.71,305.82274032517597,41307.80487804878,45623.19439024391,4.6160321169160605,4.659185689916681,False
UGC11914,2.16,291.0,9.32,3.61,195.08,237.06,307.02879685788434,39204.166666666664,43641.982453703706,4.593332226820884,4.639904470356931,False
UGC11914,2.25,290.0,7.19,3.7,199.1,234.93,307.9717599066512,37377.77777777778,42154.046622222224,4.5726134776865495,4.62483927151938,False
UGC11914,2.34,290.0,12.2,3.76,202.92,232.89,308.914901065002,35940.170940170945,40781.3744017094,4.55558013838777,4.610461858151783,False
UGC11914,2.43,290.0,7.94,3.79,206.55,231.12,309.989872415213,34609.05349794238,39544.74115226338,4.5391897221996,4.597088737128066,False
UGC11914,2.46,290.0,5.16,3.79,207.71,230.63,310.3997504831471,34186.9918699187,39165.855731707314,4.533860888694533,4.59290761984833,False
UGC11914,2.53,290.0,3.56,3.79,210.36,229.44,311.3011521019477,33241.10671936759,38303.71830039526,4.521675474622095,4.583240934777023,False
UGC11914,2.62,290.0,3.79,3.8,213.61,227.9,312.381308819846,32099.236641221374,37245.0695038168,4.5064947044781665,4.571068789057176,False
UGC11914,2.71,290.0,5.65,3.81,216.71,226.55,313.5325225554759,31033.21033210332,36274.03789667897,4.491826704923507,4.559595902386011,False
UGC11914,2.8,290.0,9.38,3.84,219.64,225.09,314.51865334189637,30035.714285714286,35329.27975,4.477637964455693,4.5481347836621575,False
UGC11914,2.99,290.0,10.6,3.94,225.37,221.46,315.9931836290144,28127.090301003343,33395.21474916388,4.449124807473482,4.523684240556465,False
UGC11914,3.28,291.0,15.3,4.12,233.01,215.11,317.14814613993883,25817.37804878049,30665.5325,4.4119121342601355,4.486650510513931,False
UGC11914,3.74,292.0,18.8,4.56,241.64,204.42,316.5410235656667,22797.860962566843,26790.967807486624,4.357894100696356,4.427988402516724,False
UGC11914,3.83,292.0,15.2,4.69,242.91,202.36,316.19113491684107,22262.1409921671,26103.61195822454,4.347566928928214,4.416700604847608,False
UGC11914,4.02,292.0,19.8,5.12,245.41,198.15,315.4610990280735,21209.95024875622,24755.150497512437,4.326539649812367,4.393665570943831,False
UGC11914,4.09,292.0,2.4,5.35,246.19,196.62,315.11515831517846,20846.943765281176,24278.132762836187,4.319042394889495,4.38521528199217,False
UGC11914,4.12,292.0,9.0,5.4,246.51,195.97,314.9612372975443,20695.14563106796,24077.810922330096,4.315868486863702,4.381616999713333,False
UGC11914,4.3,291.0,8.71,6.12,248.01,192.16,313.80229460601464,19693.25581395349,22900.43723255814,4.294317522392228,4.359843774299476,False
UGC11914,4.39,291.0,7.92,6.56,248.54,190.25,313.06585201838925,19289.521640091116,22325.792186788152,4.285321457729693,4.3488068779187845,False
UGC11914,4.49,291.0,8.84,7.04,249.06,188.24,312.2735064010394,18859.91091314031,21718.205523385303,4.2755396369684915,4.3368239386199825,False
UGC11914,4.58,290.0,4.2,7.58,249.41,186.48,311.5085791755983,18362.44541484716,21187.247794759824,4.2639305177940425,4.326074545895428,False
UGC11914,4.87,289.0,10.6,9.59,250.14,181.04,308.9295539439372,17150.102669404518,19597.016283367557,4.234266724298461,4.292189953483515,False
UGC11914,4.91,288.0,2.26,10.06,250.19,180.31,308.55783218061407,16892.8716904277,19390.618289205704,4.227703483395493,4.287591657212238,False
UGC11914,4.96,288.0,6.97,10.42,250.25,179.41,308.0934712063857,16722.58064516129,19137.416733870967,4.223303299028264,4.281883314112638,False
UGC11914,5.05,287.0,3.23,11.18,250.32,177.88,307.28877167901857,16310.693069306932,18698.29489108911,4.212472415349323,4.271802004763546,False
UGC11914,5.14,287.0,10.2,12.03,250.34,176.33,306.4426624998549,16025.097276264592,18269.86486381323,4.204800674472709,4.261735335030848,False
UGC11914,5.24,286.0,10.3,12.78,250.33,174.68,305.5184768553287,15609.923664122136,17813.270935114506,4.193400779274359,4.2507436734576185,False
UGC11914,5.33,286.0,17.8,13.42,250.26,173.23,304.66177459602636,15346.341463414634,17414.408424015008,4.186004857231514,4.240908725848537,False
UGC11914,5.42,285.0,11.4,14.16,250.17,171.83,303.8273907994472,14986.162361623616,17031.565202952028,4.175690433478634,4.231254561513347,False
UGC11914,5.51,285.0,12.0,14.91,250.09,170.39,302.98526086263666,14741.379310344828,16660.629455535392,4.168538121165235,4.221691405468216,False
UGC11914,5.61,284.0,4.03,15.66,250.01,168.9,302.1215743703187,14377.183600713011,16270.489429590016,4.157673818837914,4.211400617065516,False
UGC11914,5.71,284.0,4.73,16.4,249.99,167.49,301.3583584372599,14125.39404553415,15904.879194395799,4.150000571848227,4.201530374769598,False
UGC11914,5.8,283.0,6.44,17.15,249.96,166.22,300.67126982802995,13808.448275862069,15586.760775862069,4.1401448774856435,4.192755869945987,False
UGC11914,5.89,283.0,4.96,17.89,249.9,164.93,299.9532746945764,13597.453310696095,15275.376400679119,4.1334575762614785,4.183991920500444,False
UGC11914,5.98,283.0,5.37,18.64,249.84,163.71,299.2798678494763,13392.809364548493,14977.999882943142,4.126871687060169,4.175453822856362,False
UGC11914,6.08,283.0,11.0,19.38,249.76,162.34,298.51284327479107,13172.532894736842,14656.23644736842,4.119669291775845,4.166022462802967,False
UGC11914,6.15,283.0,1.14,20.02,249.7,161.44,298.01638210004495,13022.60162601626,14441.26243902439,4.114697755273164,4.159605160431456,True
UGC11914,6.17,283.0,17.3,20.24,249.69,161.19,297.8875119906842,12980.388978930308,14382.004829821717,4.113287707015338,4.157819430263812,True
UGC11914,6.26,283.0,7.94,21.09,249.61,160.0,297.237178360985,12793.769968051118,14113.408977635785,4.106998537838151,4.149631926678547,True
UGC11914,6.35,283.0,18.3,21.83,249.49,158.86,296.5776603185075,12612.44094488189,13851.702141732287,4.100799145756604,4.141503144183165,True
UGC11914,6.73,284.0,10.5,24.6,248.66,154.26,293.654734680032,11984.546805349182,12813.239702823179,4.078621615870098,4.107658950757402,True
UGC11914,6.83,284.0,9.37,25.24,248.3,153.14,292.81701999713067,11809.077598828697,12553.705300146414,4.072215976412543,4.0987719293152916,True
UGC11914,6.92,285.0,12.9,25.88,247.92,152.15,292.0337708211158,11737.716763005781,12324.237471098266,4.069583625560263,4.0907600579826155,True
UGC11914,7.37,288.0,1.24,28.33,245.58,147.41,287.8225727770496,11254.27408412483,11240.411587516961,4.05131748765941,4.050782213983466,True
UGC11914,8.6,297.0,2.13,31.2,235.09,136.47,273.6143435567661,10256.860465116279,8705.21034883721,4.011014447390857,3.9397792696791463,True
UGC11914,9.83,305.0,5.07,29.29,222.03,127.66,257.7834374043453,9463.377416073245,6760.1526551373345,3.976046160861436,3.8299565031214025,True
UGC12506,0.82,107.0,25.6,8.12,32.7,0.0,33.69309127996421,13962.195121951221,1384.42,4.144953702986703,3.1412678646952608,False
UGC12506,2.46,159.0,26.5,22.67,79.76,0.0,82.91915641153135,10276.829268292682,2794.9538617886183,4.011859141537524,3.4463746430861293,False
UGC12506,4.1,194.0,13.9,31.68,107.57,0.0,112.13798330628208,9179.512195121952,3067.0554390243906,3.9628196031407166,3.486721626209017,False
UGC12506,5.74,198.0,14.6,34.72,124.14,0.0,128.90390994845734,6829.965156794425,2894.81149825784,3.8344184881250887,3.461620288985111,False
UGC12506,7.38,211.0,13.2,31.78,137.6,0.0,141.22226594981402,6032.655826558265,2702.4022222222225,3.7805085487723438,3.4317499893533587,False
UGC12506,9.02,222.0,13.6,23.89,155.68,0.0,157.50236347433014,5463.858093126386,2750.221119733925,3.7374994113593356,3.439367612819243,False
UGC12506,10.65,230.0,11.6,14.68,168.58,0.0,169.21796240352265,4967.136150234742,2688.705990610329,3.6961060642604293,3.4295433148166223,False
UGC12506,12.29,239.0,11.6,14.98,175.29,0.0,175.92891888487236,4647.762408462165,2518.3876729048006,3.667243919009821,3.401122584883813,False
UGC12506,13.93,237.0,11.6,26.72,175.91,0.0,177.92775640691926,4032.232591529074,2272.669526202441,3.6055455755962442,3.356536288614905,False
UGC12506,15.57,240.0,11.6,39.88,176.17,0.0,180.6274710557616,3699.421965317919,2095.4581438664095,3.5681338708550916,3.3212789903574556,False
UGC12506,17.21,245.0,11.6,50.51,175.33,0.0,182.46059574604047,3487.797791981406,1934.449099360837,3.542551298401505,3.286557306733643,False
UGC12506,18.85,249.0,11.6,57.09,172.3,0.0,181.5118676560847,3289.177718832891,1747.8280159151193,3.517087339649661,3.242498696368347,True
UGC12506,20.49,248.0,11.6,60.02,168.12,0.0,178.51256202295679,3001.6593460224503,1555.2335187896535,3.4773614032512374,3.1917956077085607,True
UGC12506,22.13,250.0,11.6,60.43,164.68,0.0,175.417465778069,2824.220515137822,1390.4784139177589,3.4508986034168174,3.1431642511727276,True
UGC12506,23.77,255.0,11.6,58.91,161.19,0.0,171.61761040173005,2735.5910811947833,1239.0662263357171,3.43705117913973,3.0930945194216712,True
UGC12506,25.41,244.0,14.9,57.29,157.33,0.0,167.436175899953,2343.0145611963794,1103.3007870916965,3.3697749876270895,3.0426939280032226,True
UGC12506,27.05,244.0,11.6,58.0,153.64,0.0,164.22317010702233,2200.9611829944547,997.0147726432531,3.3426123832348704,2.9987015932463774,True
UGC12506,28.68,249.0,11.6,61.94,149.77,0.0,162.0728740412781,2161.8200836820083,915.8862099023711,3.33481954719571,2.961841520085699,True
UGC12506,30.32,251.0,11.6,65.99,146.07,0.0,160.28451266419972,2077.8693931398416,847.3326187335092,3.3176182460020605,2.9280539252352766,True
UGC12506,31.96,249.0,11.6,67.21,143.32,0.0,158.29657766357425,1939.956195244055,784.0364987484354,3.287791923549519,2.8943362805876025,True
UGC12506,33.6,244.0,12.9,64.98,140.67,0.0,154.95305514897083,1771.904761904762,714.5967053571428,3.2484403752876148,2.8540610095595205,True
UGC12506,35.24,239.0,16.2,62.25,138.0,0.0,151.39043067512557,1620.9137343927355,650.3706725312145,3.209759902156265,2.8131609491834446,True
UGC12506,36.88,238.0,18.4,61.64,135.58,0.0,148.93430095179554,1535.9002169197395,601.4486442516269,3.186363001731432,2.779198550262201,True
UGC12506,38.52,241.0,24.9,63.36,133.6,0.0,147.86294194286816,1507.8141225337486,567.5869574247143,3.1783478066972397,2.754032407251335,True
UGC12506,40.16,237.0,23.0,64.98,131.71,0.0,146.86702999652442,1398.6304780876494,537.0997136454184,3.145702987883245,2.7300549208315643,True
UGC12506,41.8,228.0,14.0,64.88,130.03,0.0,145.3176358877339,1243.6363636363637,505.1965382775121,3.0946934122258725,2.7034603660081444,True
UGC12506,43.44,233.0,16.9,63.87,129.69,0.0,144.56442508445846,1249.7467771639042,481.0974447513812,3.0968220254712473,2.682233050244235,True
UGC12506,45.08,233.0,13.7,64.47,130.42,0.0,145.48456034919994,1204.2812777284828,469.5154680567879,3.0807279346779692,2.6716499045489908,True
UGC12506,46.71,230.0,11.6,69.03,123.79,0.0,141.73603987694875,1132.5198030400343,430.08146007278964,3.054045804747403,2.6335507214156872,True
UGC12506,48.35,226.0,11.6,76.21,119.55,0.0,141.77505633925875,1056.380558428128,415.72216339193375,3.023820399875781,2.6188031786612114,True
UGC12506,49.99,225.0,11.6,82.59,116.42,0.0,142.74005919853053,1012.7025405081016,407.5760052010402,3.005481899470135,2.6102086083188754,True
UGC12632,0.71,24.1,7.55,0.75,14.22,0.0,14.239764745247726,818.0422535211269,285.59281690140847,2.9127757364306617,2.45574728006733,False
UGC12632,1.42,33.6,5.02,2.55,19.97,0.0,20.132148419878092,795.0422535211268,285.42492957746475,2.9003902103966315,2.45549190257365,False
UGC12632,2.14,44.8,3.38,7.39,23.97,0.0,25.08332115171354,937.8691588785045,294.00607476635514,2.972142254647097,2.4683563039164125,False
UGC12632,2.85,54.4,2.9,10.7,26.52,0.0,28.597209654090378,1038.3719298245612,286.9475087719298,3.0163529393878497,2.4578024586306313,False
UGC12632,3.55,57.4,2.89,12.26,27.06,0.0,29.707763295138864,928.1014084507042,248.6059718309859,2.967595431740853,2.395511556735609,False
UGC12632,4.26,61.4,3.44,12.02,28.45,0.0,30.88499473854577,884.9671361502348,223.91617370892018,2.9469271431796162,2.3500854642750943,False
